STAZIONE,DATA,LOCALITA,RICATTURA,ORA,ANELLO,EURING,ALA_1,PESO,ALA_2,ETA,SESSO,GRASSO,MUSCOLO,EFFORT,CATCH
Ponza,20230313,1,0,6,43J616,13110,0,79,490,6,0,2,2,,1
Ponza,20230313,1,0,6,43J617,13110,0,66,485,6,0,0,2,,1
Ponza,20230313,1,0,6,71A3865,10840,0,189,505,5,0,2,2,,1
Ponza,20230313,1,0,6,LJ05666,16360,0,177,690,6,1,0,2,,1
Ponza,20230313,1,0,7,71A3866,11210,0,170,685,5,0,3,2,,1
Ponza,20230313,1,0,8,71A3867,10990,0,138,550,5,0,0,1,,1
Ponza,20230313,1,0,8,71A3868,11210,0,169,660,5,1,4,2,,1
Ponza,20230313,1,0,8,LJ05667,16360,0,174,660,5,2,0,2,,1
Ponza,20230313,1,0,9,43J618,13110,0,69,470,5,0,1,2,,1
Ponza,20230313,1,0,9,43J619,13110,0,62,470,5,0,1,2,,1
Ponza,20230313,1,0,9,71A3869,12670,0,117,440,5,1,0,2,,1
Ponza,20230313,1,0,10,LJ05668,12770,0,216,580,5,2,5,3,,1
Ponza,20230313,1,0,10,LJ05669,12770,0,183,560,5,2,3,2,,1
Ponza,20230313,1,0,10,LJ05670,12770,0,208,570,5,2,5,3,,1
Ponza,20230313,1,0,10,71A3870,09920,0,187,980,4,1,3,2,,1
Ponza,20230313,1,0,10,43J620,13140,0,53,420,5,1,2,2,,1
Ponza,20230313,1,0,10,43J621,13110,0,72,460,5,0,0,2,,1
Ponza,20230313,1,0,11,43J622,13110,0,69,490,6,0,0,2,,1
Ponza,20230313,1,0,12,43J623,13110,0,67,470,6,0,2,2,,1
Ponza,20230313,1,0,12,71A3871,12670,0,109,445,6,2,0,3,,1
Ponza,20230313,1,0,13,71A3872,10990,0,138,560,5,0,0,2,,1
Ponza,20230313,1,0,13,71A3873,10990,0,167,570,5,0,3,2,,1
Ponza,20230313,1,0,14,71A3874,09920,0,172,950,4,2,3,2,,1
Ponza,20230313,1,0,15,71A3875,10990,0,157,545,6,0,3,2,,1
Ponza,20230313,1,0,15,71A3876,11210,0,133,680,5,0,2,2,,1
Ponza,20230313,1,0,15,71A3877,11210,0,145,665,5,0,1,2,,1
Ponza,20230313,1,0,16,71A3878,09920,0,181,950,4,2,3,2,,1
Ponza,20230313,1,0,17,71A3879,11210,0,160,680,5,1,0,2,,1
Ponza,20230313,1,0,17,71A3880,10990,0,173,550,5,0,3,2,,1
Ponza,20230313,1,0,17,71A3881,10990,0,154,540,5,0,2,2,,1
Ponza,20230313,1,0,17,LJ05671,16360,0,194,655,6,2,0,2,,1
Ponza,20230313,1,0,18,71A3882,10990,0,140,550,5,0,0,2,,1
Ponza,20230313,1,0,18,71A3883,10990,0,123,530,5,0,0,1,,1
Ponza,20230313,1,0,18,71A3884,10990,0,155,580,5,0,2,2,,1
Ponza,20230313,1,0,18,71A3885,10990,0,129,540,5,0,0,1,,1
Ponza,20230313,1,0,18,71A3886,10990,0,134,545,5,0,1,1,,1
Ponza,20230314,1,0,6,71A3887,10990,0,191,570,6,0,5,2,,1
Ponza,20230314,1,0,6,71A3888,10990,0,128,570,5,0,0,1,,1
Ponza,20230314,1,0,6,Z512873,12000,0,783,910,6,0,2,2,,1
Ponza,20230314,1,0,7,Z512874,12000,0,762,890,5,0,3,2,,1
Ponza,20230314,1,0,7,LJ05672,16360,0,199,650,5,2,4,2,,1
Ponza,20230314,1,0,8,71A3889,11210,0,162,660,5,0,4,2,,1
Ponza,20230314,1,0,8,43J624,13110,0,66,480,6,0,0,2,,1
Ponza,20230314,1,0,11,71A3890,10990,0,150,560,5,0,1,1,,1
Ponza,20230314,1,0,14,43J625,13110,0,90,450,5,0,4,2,,1
Ponza,20230316,1,0,7,LJ05673,16360,0,178,635,6,2,0,2,,1
Ponza,20230316,1,0,8,Z512875,12000,0,803,870,5,0,5,2,,1
Ponza,20230316,1,0,8,71A3891,10990,0,146,540,6,0,0,1,,1
Ponza,20230316,1,0,8,43J626,12651,0,91,485,6,1,2,2,,1
Ponza,20230316,1,0,9,43J627,13110,0,78,475,5,0,1,2,,1
Ponza,20230316,1,0,9,43J628,13110,0,79,465,6,0,2,2,,1
Ponza,20230316,1,0,9,43J629,13110,0,66,470,5,0,2,2,,1
Ponza,20230316,1,0,9,71A3892,10990,0,157,585,5,0,2,2,,1
Ponza,20230316,1,0,9,LJ05674,15912,0,257,580,4,2,0,2,,1
Ponza,20230316,1,1,9,64A4478,12670,0,116,450,6,1,2,2,,1
Ponza,20230316,1,0,10,SG45556,08460,1510,650,0,6,1,,2,,1
Ponza,20230316,1,0,11,LJ05675,16360,0,237,690,6,1,3,2,,1
Ponza,20230316,1,0,11,71A3893,10990,0,156,540,6,0,2,2,,1
Ponza,20230316,1,0,11,71A3894,10990,0,145,550,5,0,2,2,,1
Ponza,20230316,1,0,11,71A3895,10990,0,131,530,5,0,2,2,,1
Ponza,20230316,1,0,11,71A3896,11210,0,155,670,6,1,2,2,,1
Ponza,20230316,1,0,11,43J630,13110,0,78,460,5,0,3,2,,1
Ponza,20230316,1,0,11,43J631,12651,0,101,465,6,1,2,2,,1
Ponza,20230316,1,0,11,43J632,12651,0,100,455,6,2,3,3,,1
Ponza,20230316,1,0,13,43J633,16400,0,101,550,6,1,1,2,,1
Ponza,20230316,1,0,13,43J634,16400,0,110,530,6,2,1,2,,1
Ponza,20230316,1,0,18,71A3897,10990,0,143,550,5,0,2,2,,1
Ponza,20230317,1,0,7,71A3898,10840,0,210,530,5,0,5,3,,1
Ponza,20230317,1,0,7,71A3899,09920,0,135,955,4,1,0,1,,1
Ponza,20230317,1,0,7,LJ05676,16360,0,199,630,5,2,3,2,,1
Ponza,20230317,1,0,9,71A3900,10990,0,146,565,5,0,0,2,,1
Ponza,20230317,1,0,13,43J635,16400,0,117,520,5,2,2,2,,1
Ponza,20230317,1,0,13,43J636,13110,0,65,425,5,0,3,2,,1
Ponza,20230317,1,0,13,43J637,13110,0,72,475,5,0,1,2,,1
Ponza,20230317,1,0,13,71A3901,11210,0,121,620,5,0,3,2,,1
Ponza,20230317,1,0,15,Z512876,12000,0,610,925,5,0,0,2,,1
Ponza,20230317,1,0,15,Z512877,12000,0,754,920,5,0,2,2,,1
Ponza,20230317,1,0,16,SG45557,15820,0,715,935,6,2,2,2,,1
Ponza,20230317,1,0,16,Z512878,15820,0,659,930,6,2,2,2,,1
Ponza,20230317,1,0,16,71A3902,10010,0,160,800,4,0,2,2,,1
Ponza,20230317,1,0,17,Z512879,12000,0,696,890,5,0,3,2,,1
Ponza,20230317,1,0,17,71A3903,09920,0,179,950,4,1,2,2,,1
Ponza,20230317,1,0,17,71A3904,09920,0,185,955,4,1,1,2,,1
Ponza,20230317,1,0,17,71A3905,10010,0,174,820,4,0,2,2,,1
Ponza,20230317,1,0,17,71A3906,10010,0,146,805,4,0,1,1,,1
Ponza,20230317,1,0,18,71A3907,10010,0,159,855,4,0,2,1,,1
Ponza,20230317,1,0,18,71A3908,10010,0,163,785,4,0,0,2,,1
Ponza,20230317,1,0,18,71A3909,10010,0,158,840,4,0,2,2,,1
Ponza,20230317,1,0,18,71A3910,10010,0,145,830,4,0,0,1,,1
Ponza,20230317,1,0,18,71A3911,10010,0,154,825,4,0,0,2,,1
Ponza,20230317,1,0,18,71A3912,10010,0,148,815,4,0,0,2,,1
Ponza,20230317,1,0,18,Z512880,12000,0,556,930,6,0,0,1,,1
Ponza,20230317,1,0,18,Z512881,12000,0,568,910,5,0,0,1,,1
Ponza,20230317,1,0,18,Z512882,12000,0,569,890,6,0,0,1,,1
Ponza,20230318,1,0,6,Z512883,12000,0,500,870,5,0,0,1,,1
Ponza,20230318,1,0,6,71A3913,10990,0,157,555,5,0,1,2,,1
Ponza,20230318,1,0,6,71A3914,10990,0,164,535,5,0,2,2,,1
Ponza,20230318,1,0,7,71A3915,10990,0,184,550,5,0,3,2,,1
Ponza,20230318,1,0,7,71A3916,10990,0,154,570,6,0,0,2,,1
Ponza,20230318,1,0,7,LJ05677,12770,0,170,570,5,1,3,2,,1
Ponza,20230318,1,0,7,43J638,12651,0,103,465,5,1,2,2,,1
Ponza,20230318,1,0,8,43J639,12651,0,93,455,6,1,3,2,,1
Ponza,20230318,1,0,8,43J640,12651,0,106,495,6,1,5,3,,1
Ponza,20230318,1,0,8,43J641,13110,0,103,475,6,0,5,2,,1
Ponza,20230318,1,0,8,43J642,12651,0,105,460,6,0,5,2,,1
Ponza,20230318,1,0,8,71A3917,12670,0,118,445,6,1,1,2,,1
Ponza,20230318,1,0,8,71A3918,12670,0,102,435,5,1,0,2,,1
Ponza,20230318,1,0,8,71A3919,09920,0,155,990,4,1,0,1,,1
Ponza,20230318,1,0,8,71A3920,10990,0,166,530,5,0,4,2,,1
Ponza,20230318,1,0,8,71A3921,10990,0,160,525,5,0,4,2,,1
Ponza,20230318,1,0,8,71A3922,10990,0,189,575,6,0,4,2,,1
Ponza,20230318,1,0,8,71A3923,11210,0,126,630,6,2,0,1,,1
Ponza,20230318,1,0,9,71A3924,10990,0,161,540,5,0,3,2,,1
Ponza,20230318,1,0,9,43J643,12651,0,86,465,5,1,2,2,,1
Ponza,20230318,1,0,9,LJ05678,12770,0,163,575,5,1,2,2,,1
Ponza,20230318,1,0,10,71A3925,11220,0,168,620,6,1,4,2,,1
Ponza,20230318,1,0,10,71A3926,10990,0,126,560,5,0,0,1,,1
Ponza,20230318,1,0,10,71A3927,10990,0,158,520,6,0,2,2,,1
Ponza,20230318,1,0,10,43J644,13110,0,71,440,5,0,0,2,,1
Ponza,20230318,1,0,10,43J645,12651,0,106,470,5,1,3,2,,1
Ponza,20230318,1,0,11,Z512884,12000,0,715,880,6,0,4,2,,1
Ponza,20230318,1,0,11,43J646,12651,0,120,500,6,1,4,2,,1
Ponza,20230318,1,0,11,43J647,13110,0,78,500,5,0,5,2,,1
Ponza,20230318,1,0,12,43J648,12651,0,104,480,6,1,5,2,,1
Ponza,20230318,1,0,12,43J649,12651,0,95,470,6,1,2,2,,1
Ponza,20230318,1,0,12,43J650,12670,0,116,430,5,2,3,3,,1
Ponza,20230318,1,0,12,71A3928,11210,0,158,675,5,0,2,2,,1
Ponza,20230318,1,0,12,71A3929,10990,0,151,540,5,0,2,2,,1
Ponza,20230318,1,0,12,LJ05679,12770,0,168,530,5,2,3,2,,1
Ponza,20230318,1,0,13,71A3930,10990,0,153,555,5,0,2,2,,1
Ponza,20230318,1,0,13,71A3931,10990,0,140,555,5,0,2,2,,1
Ponza,20230318,1,0,13,71A3932,10990,0,167,545,5,0,3,2,,1
Ponza,20230318,1,0,14,43J651,12651,0,87,450,5,1,2,2,,1
Ponza,20230318,1,0,14,43J652,12651,0,92,480,6,1,2,2,,1
Ponza,20230318,1,0,14,43J653,13110,0,67,455,5,0,2,2,,1
Ponza,20230318,1,0,16,Z512886,12000,0,536,900,6,0,0,2,,1
Ponza,20230318,1,0,16,71A3933,11210,0,175,650,5,0,4,2,,1
Ponza,20230318,1,0,16,71A3934,10990,0,158,540,6,0,2,2,,1
Ponza,20230318,1,0,16,71A3935,10990,0,167,560,5,0,2,2,,1
Ponza,20230318,1,0,17,Z512887,12000,0,738,910,6,0,3,2,,1
Ponza,20230318,1,0,17,71A3936,10990,0,165,555,6,0,2,2,,1
Ponza,20230318,1,0,18,Z512888,12000,0,510,890,5,0,0,1,,1
Ponza,20230318,1,0,18,71A3937,10990,0,158,540,6,0,3,2,,1
Ponza,20230318,1,0,18,71A3938,10990,0,168,570,6,0,4,2,,1
Ponza,20230318,1,0,18,71A3939,10990,0,160,530,6,0,4,2,,1
Ponza,20230318,1,0,18,71A3940,10990,0,157,575,5,0,2,2,,1
Ponza,20230318,1,0,18,71A3941,10990,0,165,550,5,0,2,2,,1
Ponza,20230318,1,0,18,71A3942,10990,0,152,565,6,0,2,2,,1
Ponza,20230318,1,0,18,71A3943,10990,0,148,570,6,0,1,1,,1
Ponza,20230318,1,0,18,71A3944,10990,0,154,510,6,0,2,2,,1
Ponza,20230318,1,0,18,71A3945,10990,0,178,560,6,0,4,2,,1
Ponza,20230318,1,0,18,71A3946,11210,0,190,680,6,1,4,2,,1
Ponza,20230318,1,0,18,71A3947,11220,0,164,620,5,1,3,2,,1
Ponza,20230318,1,0,18,71A3948,11210,0,146,650,6,2,0,2,,1
Ponza,20230318,1,0,18,71A3949,10990,0,143,550,6,0,3,2,,1
Ponza,20230318,1,0,18,71A3950,10990,0,152,545,5,0,3,2,,1
Ponza,20230318,1,0,18,71A3951,10990,0,148,560,5,0,2,1,,1
Ponza,20230318,1,0,18,71A3952,10990,0,146,555,6,0,0,2,,1
Ponza,20230318,1,0,18,71A3953,10990,0,140,530,6,0,0,2,,1
Ponza,20230318,1,0,18,71A3954,10990,0,150,530,5,0,3,2,,1
Ponza,20230318,1,0,18,LJ05680,12770,0,141,580,6,1,0,1,,1
Ponza,20230318,,0,18,Z512885,12000,0,673,870,5,0,3,2,,1
Ponza,20230319,1,0,6,Z512889,12000,0,617,890,6,0,3,2,,1
Ponza,20230319,1,0,6,Z512890,12000,0,563,900,5,0,0,1,,1
Ponza,20230319,1,0,6,Z512891,12000,0,739,880,6,0,4,2,,1
Ponza,20230319,1,0,6,Z512892,12000,0,682,900,5,0,3,2,,1
Ponza,20230319,1,0,6,Z512893,12000,0,734,890,6,0,3,2,,1
Ponza,20230319,1,0,6,43J654,12651,0,92,495,5,1,1,2,,1
Ponza,20230319,1,0,6,43J655,12651,0,93,490,6,1,2,2,,1
